Extractor,Measure,Model,Gaussian filter,Other filter,ROC_AUC,AUC_PR,Max. f1,FPR at TPR=0.9,FPR at TPR=0.95,FPR at TPR=0.99,FPR at TPR=0.995,FPR at TPR=0.999,FPR at TPR=0.9999
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(1, 1, 1)",erosion,0.5793080645811204,0.05953788228521749,0.1055400295906625,0.7662215829137872,0.8373932893461334,0.941617936771006,0.9607085900121956,0.9946683761218299,0.9950123518559054
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(2, 2, 2)",erosion,0.5917806204809045,0.0656612157831565,0.13209177306326197,0.7914412583257763,0.8352043528565621,0.9009349885862598,0.9151005347259139,0.9280621657963039,0.9398042465367897
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(2, 2, 2)",erosion,0.568080547232553,0.05625224068241835,0.10461353202378264,0.7920353982300885,0.8511992244910722,0.9267488039025611,0.9432596391381844,0.9594421339003721,0.968448044028894
EfficientNetB3_Block4,per patch,SVG,"(2, 2, 2)",erosion,0.5958931305217042,0.0712661010977382,0.14545183861843086,0.8266987710685137,0.9005910128521842,0.9838956815410113,0.9999061884361612,1.0,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(2, 2, 2)",erosion,0.6211626224832381,0.0753078311819502,0.14471592581689724,0.8242596704087057,0.8969167266018324,0.9974201819944338,0.9998123768723225,1.0,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(2, 2, 2)",erosion,0.5919343786541537,0.06510532876398203,0.13180627001844122,0.7904093311235498,0.83612683323431,0.9018887394852872,0.915022358422715,0.9261546639982489,0.9380843678664124
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(2, 2, 2)",erosion,0.5721850066835346,0.057682804311825334,0.10961488978471567,0.7922855624003252,0.8499014978579693,0.9273273085462335,0.9424466055849151,0.9561587291660152,0.9680102567309797
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(0, 1, 1)",erosion,0.5907098675130398,0.0626900421534727,0.12685632492395776,0.7364833171768973,0.8072797773538885,0.8834704024516089,0.9071109165389787,0.9406016448294193,0.9435410738297008
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(0, 1, 1)",erosion,0.5830606669103701,0.06085058251452684,0.10664402805570715,0.7536351980987523,0.8222739923074518,0.9336595891053504,0.9438694143031364,0.9718252603270896,0.9760311454391944
EfficientNetB3_Block4,per patch,SVG,"(0, 1, 1)",erosion,0.564907315175427,0.06786542393739703,0.14298245614035085,0.8871603239626005,0.9907282904406016,0.9982019450264236,0.9992495074892899,0.9993120485318491,0.999468401138247
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(0, 1, 1)",erosion,0.5897739000064464,0.07092111780456153,0.1417624521072797,0.8278245098345789,0.8818443353450702,0.985678101253948,0.9992495074892899,0.999921823696801,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(0, 1, 1)",erosion,0.5919053788749306,0.0627748133412344,0.12807256235827663,0.7299634134901029,0.8032302448481816,0.8844710591325557,0.8986522405328496,0.9399293286219081,0.9439944963882548
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(0, 1, 1)",erosion,0.5789330684507001,0.06040002315250878,0.10543718613734526,0.7678789205416054,0.8337190030957816,0.9447137183776854,0.9966071484411645,0.9969667594358798,0.9969667594358798
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(0, 2, 2)",erosion,0.5900331373360882,0.0651909054936656,0.13141366315586048,0.7944275931079771,0.8329059695425123,0.9029519372087933,0.9157572156727852,0.9320335219988117,0.9437599674786579
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(0, 2, 2)",erosion,0.5795285423546656,0.0614499833053531,0.1138907175773535,0.7879858657243817,0.8461803058256981,0.922714906657494,0.9419150067231621,0.9618655992995403,0.9700897463960724
EfficientNetB3_Block4,per patch,SVG,"(0, 2, 2)",erosion,0.5930638594854222,0.07079621541695078,0.1454216322220546,0.8437724756871697,0.910972825917008,0.9930579442759311,0.999921823696801,1.0,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(0, 2, 2)",erosion,0.6192956728033135,0.07472467212653014,0.14431885782272458,0.8315769723881297,0.8968385502986335,0.9988117201913755,0.9997342005691234,1.0,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(0, 2, 2)",erosion,0.5912192003511715,0.06536849142227472,0.13205165550053402,0.7933800306451109,0.8332968510585071,0.8991212983520436,0.9143031364332843,0.9310797710997842,0.9383501672972888
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(0, 2, 2)",erosion,0.5754698287925226,0.06116484043645428,0.11144219308700834,0.7987898308264799,0.8534976078051221,0.9476687826386065,0.9982019450264236,0.998327027111542,0.998327027111542
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(1, 0, 0)",erosion,0.5940514385557994,0.061024748229804256,0.11295354607315695,0.7296663435379468,0.822868132211764,0.9245598674129898,0.9383658025579287,0.9547671909690735,0.9613340004377873
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(1, 0, 0)",erosion,0.5851988427513775,0.060205938422110625,0.10841507485802787,0.753353763407236,0.8681634822852496,0.9343944463554208,0.9606147784483567,0.9980299571593858,0.9985302854998593
EfficientNetB3_Block4,per patch,SVG,"(1, 0, 0)",erosion,0.5547602958583666,0.06545498775445717,0.1298799508460157,0.924466055849151,0.9329872728978392,0.9952625160261421,0.9980768629413053,0.9993433190531286,0.9993745895744082
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(1, 0, 0)",erosion,0.5505857254072357,0.06294089985990128,0.13174378662356032,0.8149254198067482,0.8597673473216798,0.984599268269802,0.9989211670158542,0.9999687294787204,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(1, 0, 0)",erosion,0.5955782943425507,0.060941698153823276,0.11472589933438038,0.7249132243034492,0.824009506238469,0.9221364020138215,0.9447606241596047,0.9499828012132963,0.961505988304825
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(1, 0, 0)",erosion,0.5843256198203786,0.06051234408319451,0.1072234762979684,0.7592482566684386,0.8461803058256981,0.9839738578442102,0.9862253353763407,0.9972794646486757,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(2, 0, 0)",erosion,0.5939125677205905,0.06080776651284565,0.1131668586271963,0.7288689452453172,0.8237124362863129,0.9253103599236999,0.9397729760155101,0.9567059632884081,0.9655711560711717
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(2, 0, 0)",erosion,0.5821972405393235,0.05932250390775594,0.10752226633758986,0.759529691359955,0.8654273116732856,0.9430563807498671,0.9616310703899434,0.9766409206041464,0.9848025266581194
EfficientNetB3_Block4,per patch,SVG,"(2, 0, 0)",erosion,0.5643660472683945,0.06540899451273288,0.12977676882330685,0.9133024797523375,0.9323618624722474,0.9910097251321179,0.9972169236061165,0.9994996716595266,0.9996091184840051
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(2, 0, 0)",erosion,0.5549597386153233,0.06375731812381949,0.1324449828386836,0.8108915225616811,0.8594859126301635,0.9835829763282153,0.9980612276806654,0.9998905531755214,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(2, 0, 0)",erosion,0.5955281908849923,0.06070102669218313,0.11426710750425809,0.7253666468620031,0.8251352450045343,0.9256230651364958,0.9447137183776854,0.9491384971387473,0.9679164451671409
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(2, 0, 0)",erosion,0.5859554878450464,0.06040376045522387,0.10800365022277095,0.7606554301260202,0.8492917226930173,0.9417742893774039,0.9599893680227649,0.9992495074892899,0.9993433190531286
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(1, 2, 2)",erosion,0.5903723312699367,0.0648141042705722,0.13115069812229177,0.7947715688420526,0.8355639638512774,0.9026861377779167,0.916695331311173,0.9303136433284342,0.9373338753557022
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(1, 2, 2)",erosion,0.5749480730826217,0.058909218512933695,0.11000704170252718,0.7896588386128397,0.8478220081928766,0.9277025548015886,0.9398980581006285,0.959833015416367,0.9719347071515683
EfficientNetB3_Block4,per patch,SVG,"(1, 2, 2)",erosion,0.5946923150398691,0.0710289141280423,0.14530807101297927,0.8366740673567028,0.905719378342037,0.9921354638981832,0.9998749179148816,1.0,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(1, 2, 2)",erosion,0.6201447611302948,0.07504312621048466,0.14449027695934,0.8262766190312393,0.8997623440382752,0.9992964132712092,0.9998123768723225,1.0,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(1, 2, 2)",erosion,0.5919598006659248,0.06528281813486086,0.1316656971107233,0.7925200913099222,0.835438881766159,0.8992151099158823,0.9153819694174302,0.9281247068388631,0.936129960286438
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(1, 2, 2)",erosion,0.5740923981323535,0.059288035100330365,0.11038643404532857,0.8016510835235623,0.856171237374527,0.9397573407548704,0.968979642890647,0.996341349010288,0.9965289721379655
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(2, 1, 1)",erosion,0.5934220506533009,0.06297171942918503,0.12627396787009845,0.737265080208887,0.8093436317583415,0.8810782075737202,0.8908033396916727,0.942227711935958,0.9493417555270647
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(2, 1, 1)",erosion,0.5749865040432156,0.05692572372497402,0.10586244650144322,0.7655649019669157,0.8333124863191469,0.9386785077707246,0.9516088683198349,0.9721066950186059,0.9766409206041464
EfficientNetB3_Block4,per patch,SVG,"(2, 1, 1)",erosion,0.5774077207701744,0.0679947032552369,0.14359086438640586,0.8227274148660059,0.9493261202664248,0.9960599143187717,0.9973420056912349,0.9986553675849776,0.998702273366897
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(2, 1, 1)",erosion,0.5964183806240788,0.07162187909973904,0.14170815779394869,0.8269802057600301,0.8712123581100097,0.9855530191688295,0.9972950999093155,0.999921823696801,0.999921823696801
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(2, 1, 1)",erosion,0.5940054376376154,0.06260624108727961,0.12615191911962065,0.734216204384127,0.8030895275024235,0.8817974295631508,0.8888332968510585,0.936208136589637,0.9450264235904813
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(2, 1, 1)",erosion,0.5790694184189177,0.058414688335189424,0.10629619660862544,0.7644391632008506,0.8298101879358329,0.9305169017167516,0.9435410738297008,0.9571124800650427,0.964101441571031
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,,dilation,0.5836413393034788,0.06298367930884811,0.14165285683406587,0.753431939710435,0.8265736889833953,0.9167422370930923,0.933612683323431,0.9635385721879983,0.9740454673379405
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,,dilation,0.5786476906131506,0.0632033724835597,0.1349199835863767,0.7893774039213234,0.8522780574752181,0.9358641608555615,0.9584414772194253,0.983692423152694,0.9923387222865006
EfficientNetB3_Block4,per patch,SVG,,dilation,0.5805697364405116,0.07560414578411057,0.17606717984604617,0.8219143813127365,0.8800150098502142,0.9993589543137684,0.9998749179148816,0.9999687294787204,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,,dilation,0.5529779938512817,0.07098596965953372,0.17177914110429449,0.9146940179492792,0.9574251852778386,0.9998436473936021,0.9998592826542418,0.9998749179148816,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,,dilation,0.584902069516056,0.06357436632755449,0.14215116279069767,0.7553707120297696,0.8227743206479252,0.9127083398480252,0.9296100565996435,0.9602864379749211,0.9654773445073329
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,,dilation,0.5767636662281077,0.06332112400940397,0.13266726721808206,0.7998373932893461,0.8565621188905219,0.9418055598986835,0.9534538290753307,0.9707464273429438,0.9773601425935771
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(1, 1, 1)",dilation,0.5877563162627545,0.06436561521106748,0.14180505415162456,0.8051221113855968,0.832546358547797,0.926670627599362,0.935598361424685,0.9581131367459895,0.9743581725507364
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(1, 1, 1)",dilation,0.57072357573271,0.0582596807384585,0.12491532312694759,0.8037774789705744,0.8578129397417055,0.9452922230213577,0.955642765564902,0.976140592263673,0.9783295287532443
EfficientNetB3_Block4,per patch,SVG,"(1, 1, 1)",dilation,0.5944645713821841,0.08100262003462474,0.17774113767518548,0.8514962944432284,0.9113793426936427,0.9971543825635574,0.9995622127020858,0.9999530942180807,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(1, 1, 1)",dilation,0.6056573949309505,0.07735506353662451,0.16290262865605334,0.8390662622345915,0.9088620657306358,0.9932768379248882,0.9938709778292004,0.9997967416116826,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(1, 1, 1)",dilation,0.5891939387528586,0.06462835105169634,0.14219249781913346,0.8029331748960256,0.8299665405422308,0.919509678226336,0.9343319053128616,0.9526251602614215,0.9711529441195784
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(1, 1, 1)",dilation,0.5775625579137313,0.06112476031608389,0.13190612326308093,0.8049657587791988,0.8626911410613215,0.9430251102285875,0.9537196285062072,0.9704180868695081,0.978204446668126
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(2, 2, 2)",dilation,0.5975534671965366,0.06655627568977836,0.14135864135864135,0.8364708089683855,0.8877231933456331,0.9424622408455549,0.9536101816817286,0.9743738078113762,0.9759060633540761
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(2, 2, 2)",dilation,0.5647140838543551,0.055295978509814714,0.11743426857243691,0.8252915976109322,0.8912254917289472,0.9517339504049532,0.9606460489696363,0.9766252853435067,0.984677444573001
EfficientNetB3_Block4,per patch,SVG,"(2, 2, 2)",dilation,0.6090004250358306,0.07789234076170899,0.14987604237097138,0.8399105663091404,0.9077363269645705,0.9782513524500454,0.9868507458019325,0.9999687294787204,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(2, 2, 2)",dilation,0.6329312140146237,0.07865751617727872,0.15053633113144657,0.8156446417961788,0.9209324869445573,0.99008724475437,0.995731573845336,0.9998123768723225,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(2, 2, 2)",dilation,0.5974963210055156,0.06596026428236204,0.14180156805234362,0.835673410675756,0.8864098314518903,0.9429000281434692,0.9517808561868726,0.9730448106569937,0.9746239719816129
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(2, 2, 2)",dilation,0.5745077845353579,0.05824559035853249,0.12455680591953137,0.8221958160042528,0.8909127865161512,0.9521091966603084,0.9597704743738078,0.9774852246786954,0.9840520341474093
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(0, 1, 1)",dilation,0.5868151844119158,0.06355777552228842,0.1415749855240301,0.8061540385878233,0.827589980924982,0.9261546639982489,0.9359110666374808,0.9637731010975953,0.975530817098721
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(0, 1, 1)",dilation,0.5756339597939567,0.060716852239896986,0.1288163948138854,0.8053879108164733,0.8554363801244567,0.940085681228306,0.9582851246130273,0.973091716438913,0.9825823196472685
EfficientNetB3_Block4,per patch,SVG,"(0, 1, 1)",dilation,0.5929658693638464,0.08076047413081701,0.17925478348439072,0.8532318083742456,0.9175709059070015,0.9982019450264236,0.9997342005691234,0.9999374589574408,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(0, 1, 1)",dilation,0.6033688449599316,0.07677830169382899,0.16302334197851057,0.8357046811970356,0.9082522905656837,0.9934644610525657,0.9937146252228025,0.999921823696801,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(0, 1, 1)",dilation,0.5889199048167706,0.06462199037041204,0.1422442004217875,0.8039963726195316,0.8284655555208106,0.9203070765189656,0.9351762093874105,0.9595359454642108,0.9742487257262579
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(0, 1, 1)",dilation,0.5831964038272764,0.06489723890055357,0.13733966409184323,0.8081866224709966,0.8615810375558961,0.9437443322180181,0.9544701210169173,0.9662434722786829,0.9800337721629819
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(0, 2, 2)",dilation,0.5939729655357658,0.06422879806718619,0.13992177601498376,0.8379874292504456,0.8913505738140655,0.941461584164608,0.9529222302135777,0.9708558741674224,0.9755933581412802
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(0, 2, 2)",dilation,0.5772324150694408,0.05976532181693266,0.12548884288014722,0.8231339316426405,0.8895681541011289,0.9479502173301229,0.9597861096344477,0.9765002032583883,0.9856311954720285
EfficientNetB3_Block4,per patch,SVG,"(0, 2, 2)",dilation,0.6082483484005324,0.07577544339631544,0.14934409687184663,0.8446480502829982,0.9134431970980956,0.9778917414553301,0.9941524125207167,0.9999843647393603,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(0, 2, 2)",dilation,0.6311261923259472,0.07743060303679988,0.15076300790586508,0.8153319365833829,0.9170080365239689,0.9917289471215485,0.9967009600050033,0.9999374589574408,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(0, 2, 2)",dilation,0.5974601705957991,0.06583274051053704,0.14217207334273627,0.8361424684949498,0.8893805309734514,0.9407267269145376,0.9522499140060665,0.9702930047843897,0.974999218236968
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(0, 2, 2)",dilation,0.595083557030035,0.0671494795949363,0.13908313908313907,0.8221489102223334,0.8908815159948716,0.9509990931548828,0.9604584258419588,0.9761249570030333,0.9866162168923356
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(1, 0, 0)",dilation,0.5851258675755022,0.06391832381166865,0.14187909686817188,0.7548860189499359,0.8291066012070422,0.9154445104599893,0.9308921479721067,0.9618030582569811,0.9694017949279214
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(1, 0, 0)",dilation,0.5746252181923183,0.06005349132171451,0.12859560067681894,0.7892054160542856,0.8607523687419869,0.9417273835954846,0.9575815378842365,0.9782982582319647,0.9829106601207042
EfficientNetB3_Block4,per patch,SVG,"(1, 0, 0)",dilation,0.581806042688852,0.07529573002974214,0.1746987951807229,0.8112824040776759,0.8869257950530035,0.9991087901435317,0.9996872947872041,0.9999530942180807,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(1, 0, 0)",dilation,0.5518306364437798,0.07094830792101109,0.17089883111648527,0.9152881578535914,0.9574251852778386,0.9998123768723225,0.9998749179148816,0.9999530942180807,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(1, 0, 0)",dilation,0.5855618721202037,0.06356754391633278,0.14210985178727112,0.7533068576253166,0.8212889708871447,0.9112542606085243,0.9229494355670909,0.9523906313518247,0.9689640076300072
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(1, 0, 0)",dilation,0.5750767476484234,0.06113110495275373,0.1286450719396784,0.7965070827730698,0.8572031645767535,0.9438850495637763,0.9607554957941149,0.9735138684761875,0.9773601425935771
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(2, 0, 0)",dilation,0.585235125580177,0.06389334370561528,0.14192249622546552,0.7560273929766409,0.832390005941399,0.9108946496138091,0.9301416554613965,0.9560023765596173,0.9695112417524
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(2, 0, 0)",dilation,0.570945213399336,0.05830101780439232,0.12354867520095267,0.786969573782795,0.8664905093967916,0.9473248069045311,0.9574095500171987,0.9713874730291754,0.9855999249507489
EfficientNetB3_Block4,per patch,SVG,"(2, 0, 0)",dilation,0.5829651706815282,0.07424078659093064,0.16808309726156753,0.8055286281622315,0.8855811626379811,0.998092498201945,0.9994058600956878,0.9999374589574408,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(2, 0, 0)",dilation,0.5530924211046121,0.0699893443137467,0.16511657535991844,0.9140842427843272,0.9576128084055161,0.9998280121329622,0.9998280121329622,0.9998749179148816,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(2, 0, 0)",dilation,0.5855348316529712,0.06351565974849357,0.14199637023593467,0.7531348697582789,0.8247599987491792,0.9084086431720817,0.9192595140560993,0.9509052815910441,0.9671503173957909
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(2, 0, 0)",dilation,0.5736790985560121,0.05973455947725198,0.12677446291657177,0.7925357265705619,0.8597048062791207,0.9452922230213577,0.9566121517245693,0.9729822696144345,0.9825823196472685
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(1, 2, 2)",dilation,0.5947468153014311,0.06480260816654407,0.13994830738195804,0.8379561587291661,0.8900997529628819,0.9438068732605772,0.9530942180806155,0.9729353638325151,0.9756558991838394
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(1, 2, 2)",dilation,0.5714611794526545,0.05734398763570379,0.12177121771217711,0.8235873542011946,0.8910535038619094,0.9503424122080115,0.9606460489696363,0.9766096500828669,0.9853497607805122
EfficientNetB3_Block4,per patch,SVG,"(1, 2, 2)",dilation,0.6087710359484264,0.07626421356098932,0.1519044911881751,0.8400043778729791,0.9102536039275775,0.9782357171894055,0.99313612057913,0.9999687294787204,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(1, 2, 2)",dilation,0.6319893415978013,0.07804756981529903,0.1504907306434024,0.8155351949717001,0.9215266268488695,0.9922136402013821,0.9967791363082023,0.9999530942180807,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(1, 2, 2)",dilation,0.5977718679522396,0.06596089077701071,0.14185757815145017,0.835673410675756,0.8885831326808218,0.9426498639732325,0.9517339504049532,0.9720441539760468,0.9748428656305701
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(1, 2, 2)",dilation,0.5841207478810101,0.06177260164148669,0.13257759784075576,0.8225241564776885,0.8913662090747053,0.9504362237718503,0.9599268269802057,0.9771099784233404,0.9849901497857969
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.20,"(2, 1, 1)",dilation,0.5889083279558107,0.06516905175122313,0.14239388916912876,0.8024015760342725,0.8333593921010664,0.9230588823915694,0.933769035929829,0.9522186434847869,0.9727633759654774
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.50,"(2, 1, 1)",dilation,0.5656593182445679,0.05635183125758312,0.12080099145522144,0.803965102098252,0.8585165264704963,0.9461990681384659,0.9555020482191439,0.9725913880984396,0.9830357422058226
EfficientNetB3_Block4,per patch,SVG,"(2, 1, 1)",dilation,0.5953502858466992,0.08015883551338823,0.1724192778749801,0.8370805841333375,0.9043747459270146,0.9914162419087527,0.9988117201913755,0.9997967416116826,1.0
EfficientNetB3_Block4,per patch,BalancedDistributionSVG/500/7/0.30,"(2, 1, 1)",dilation,0.6088586826682802,0.07789869045734926,0.15930714808489876,0.8399574720910598,0.9082835610869633,0.9927452390631352,0.9939178836111198,0.997185653084837,1.0
EfficientNetB3_Block4,per patch,SpatialBin/SVG/0.50,"(2, 1, 1)",dilation,0.5891083003891002,0.06463977840192946,0.1421408327883148,0.8008693204915726,0.8320616654679633,0.9166484255292535,0.9317051815253761,0.9481378404578005,0.9695112417524
EfficientNetB3_Block4,per patch,SpatialBin/SVG/simple_0.20,"(2, 1, 1)",dilation,0.5722908340530719,0.058501460423089624,0.12684599156118143,0.8027299165077082,0.8604865693111104,0.9437286969573783,0.955642765564902,0.967603739954345,0.9799243253385034
EfficientNetB3_Block5,per patch,SpatialBin/SVG/0.20,,,0.5959250999214785,0.07161622070048458,0.14328796152905698,0.8441789924638043,0.9124112698958692,0.9780793645830076,0.9886331655148691,0.9944494824728728,0.9997029300478439
EfficientNetB3_Block5,per patch,SpatialBin/SVG/simple_0.50,,,0.5898051239358264,0.06333959268120572,0.11772329625229506,0.7689890240470308,0.8488695706557429,0.9425091466274743,0.9705900747365459,0.986209700115701,1.0
EfficientNetB3_Block5,per patch,SVG,,,0.595384746687002,0.07418073038242931,0.14475500345065564,0.8466024578629726,0.9113480721723631,0.9723568591888426,0.9879921198286375,0.9938866130898402,1.0
EfficientNetB3_Block5,per patch,SpatialBin/SVG/0.50,,,0.5960492305509619,0.07276632794033322,0.14320506575742817,0.8435379467775728,0.9151943462897526,0.9806279120672942,0.9888676944244661,0.994277494605835,0.9994996716595266
EfficientNetB3_Block5,per patch,SpatialBin/SVG/simple_0.20,,,0.5891186756694903,0.06369530716483962,0.12087411791486456,0.7683948841427186,0.8472747740704838,0.9464961380906219,0.9635073016667188,0.9831920948122205,1.0
EfficientNetB3_Block5,per patch,BalancedDistributionSVG/500/9/0.30,,,0.6073736418853605,0.07334659206961333,0.14463019250253292,0.8283092029144126,0.9022327152193627,0.9797054316895463,0.9924012633290596,0.9980612276806654,0.9998123768723225
EfficientNetB3_Block5,per patch,SpatialBin/SVG/0.20,"(1, 1, 1)",,0.6062503896554133,0.07376438223081296,0.14441269596107806,0.8205228431157947,0.9056568372994778,0.9779855530191688,0.9872259920572876,0.9982801213296225,0.9994840363988867
EfficientNetB3_Block5,per patch,SpatialBin/SVG/simple_0.50,"(1, 1, 1)",,0.5950171267899578,0.06349591109766828,0.1292847307775926,0.7829513117983676,0.8491040995653397,0.9360674192438788,0.95654961068201,0.9774539541574158,0.9900247037118108
EfficientNetB3_Block5,per patch,SVG,"(1, 1, 1)",,0.6059456541096625,0.07586451401899616,0.14520356456403985,0.8245098345789424,0.9089402420338347,0.9740141968166609,0.9852872197379531,0.9958253854091748,0.9990306138403328
EfficientNetB3_Block5,per patch,SpatialBin/SVG/0.50,"(1, 1, 1)",,0.6066854550055061,0.07463142409527486,0.14463313561387828,0.820804277807311,0.9058913662090747,0.9810344288439288,0.9910879014353169,0.9989055317552143,0.9998123768723225
EfficientNetB3_Block5,per patch,SpatialBin/SVG/simple_0.20,"(1, 1, 1)",,0.5985013426117979,0.06549516073408246,0.12888162502918515,0.7788705087713812,0.8494480752994152,0.9335188717595923,0.9546577441445949,0.9747803245880109,0.9868663810625723
EfficientNetB3_Block5,per patch,BalancedDistributionSVG/500/9/0.30,"(1, 1, 1)",,0.6614046641649989,0.08375935330425541,0.15105059509232502,0.7613121110728915,0.8926483004471685,0.9723099534069233,0.9865693111104162,0.9975921698614716,0.9982644860689828
EfficientNetB3_Block5,per patch,SpatialBin/SVG/0.20,"(2, 2, 2)",,0.6221947213398316,0.07827857691692532,0.14710297208045633,0.8104537352637669,0.8996372619531567,0.9706995215610245,0.9796272553863473,0.9938866130898402,0.9996560242659245
EfficientNetB3_Block5,per patch,SpatialBin/SVG/simple_0.50,"(2, 2, 2)",,0.5987979172184945,0.06297171832475588,0.1311181497639395,0.7949435567090903,0.8698520904343475,0.9350354920416524,0.9503736827292911,0.9729666343537947,0.9830357422058226
